session,Paper,Year,question_id,Question,Type,Marks,AO,Spec Code,Text,Mark Scheme,Extra Notes,question_page_start,question_page_end,mark_scheme_start_page,mark_scheme_end_page,has_figure,figure_labels_joined,has_table,table_labels_joined,source_qp,source_ms,figure_labels,table_labels,PDF Link
Jun24,2H,2024,8,8.1,short answer,2,AO1,4.5.1,"Conditions inside and outside of the human body often change.
 Homeostasis helps the human body to survive changing conditions.
 Explain what is meant by the term ‘homeostasis’.","regulation / control / maintenance of internal conditions
 for optimum conditions for cell(s) / enzyme(s) (activity)","allow keeping internal conditions the same
 allow a description of optimum functioning of cell / body",32,32,17,17,FALSE,,FALSE,,AQA-84612H-QP-JUN24.PDF,AQA-84612H-MS-JUN24.PDF,[],[],https://drive.google.com/file/d/1eRKVBGOUTOjIrVRdMEaXO82LeB5__pY6/view
Jun24,2H,2024,8,8.2,extended response,4,AO1,4.5.1; 4.5.3.3,"The kidneys have an important role in homeostasis.
 Describe what happens to glucose, protein and urea in the kidneys.","glucose and urea are filtered (out of the blood)
 protein is not filtered (out of the blood)
 all glucose reabsorbed
 urea (mostly) not reabsorbed
 or
 urea passes out in urine","allow a description of filtration of glucose and urea (out of the blood)
 allow all glucose absorbed back into the blood
 allow urea not absorbed back into the blood",32,33,17,17,FALSE,,FALSE,,AQA-84612H-QP-JUN24.PDF,AQA-84612H-MS-JUN24.PDF,[],[],https://drive.google.com/file/d/1eRKVBGOUTOjIrVRdMEaXO82LeB5__pY6/view
Jun24,2H,2024,8,8.3,extended response,4,AO1,4.5.1; 4.5.3.3,Explain how ADH affects the production and concentration of urine by the kidneys.,"(increased / high) ADH increases water reabsorption
 or
 (increased / high) ADH increases permeability to water
 (water reabsorption) from kidney tubules
 (so) ADH increases the concentration (of urine)
 (so) ADH decreases the volume (of urine)",allow converse for decreased / low / no ADH,33,34,17,17,FALSE,,FALSE,,AQA-84612H-QP-JUN24.PDF,AQA-84612H-MS-JUN24.PDF,[],[],https://drive.google.com/file/d/1eRKVBGOUTOjIrVRdMEaXO82LeB5__pY6/view
Jun24,2H,2024,9,9.1,extended response,6,AO1,4.2.3.2; 4.4.1.1; 4.4.1.3; 4.6.2.4; 4.7.1.1; 4.7.2.4; 4.7.5.4,"Glyphosate is a herbicide used in agriculture. 
 Soya bean plants have been genetically modified (GM) to be resistant to glyphosate.
 A farmer can increase the yield of soya beans by:
 • growing GM soya bean plants
 • spraying glyphosate on the field.
 Explain how the use of GM soya bean plants and glyphosate can increase the yield 
 of soya beans.","Level 3: Relevant points (reasons / causes) are identified, given in detail and logically linked to form a clear account.
 Level 2: Relevant points (reasons / causes) are identified, and there are attempts at logical linking. The resulting account is not fully clear.
 Level 1: Points are identified and stated simply, but their relevance is not clear and there is no attempt at logical linking.
 No relevant content 0
 Indicative content
 • glyphosate kills weeds but does not harm GM soya
 • (so) less competition for light / water / ions / (named) minerals / (named) salts / space
 • more light / water for photosynthesis
 o (so) more glucose produced
 • more glucose for
 o respiration for energy
 o cellulose for cell walls
 o starch for stored energy / glucose (in soya beans)
 o protein for cell structure / storage (in soya beans)
 o lipids for energy storage (in soya beans)
 • more water for
 o turgor / support
 o transport
 o medium for reactions
 o hydrolysis / digestion of (stored) organic substances
 • more magnesium
 o for chlorophyll
 • more nitrate
 o for amino acids / proteins
 • more phosphate
 o for DNA
 For Level 3, answers must include detail of factors that increase the yield of GM maize.",,34,35,18,18,FALSE,,FALSE,,AQA-84612H-QP-JUN24.PDF,AQA-84612H-MS-JUN24.PDF,[],[],https://drive.google.com/file/d/1HtEIzBANEPUE33uhLxdwiguwqiStIt92/view
Jun24,2H,2024,9,9.2,short answer,2,AO2,4.6.2.4,"Suggest two reasons why some people are concerned about the use of GM soya 
 bean plants.
 Do not refer to ethical concerns or religion in your answer. 
 1
 2","any two from:
 • do not know effects on animals / humans (when eaten)
 • gene / allele may be transferred to other (wild) plants
 • reduce biodiversity
 • increased cost of seed (for farmers)
 or
 increased cost to consumer (for product)
 • may affect flavour / taste (of product)","ignore reference to ethical concerns or religion
 allow do not know side effects on animals / humans (when eaten)
 ignore cost unqualified",35,36,18,18,FALSE,,FALSE,,AQA-84612H-QP-JUN24.PDF,AQA-84612H-MS-JUN24.PDF,[],[],https://drive.google.com/file/d/1HtEIzBANEPUE33uhLxdwiguwqiStIt92/view
Nov20,2H,2020,1,1.1,short answer,2,AO1,"4.7.2.2, 4.7.2.3","This question is about the decay of milk.
 Name two types of microorganism that cause decay.
 1
 2","bacteria
 fungi","allow singular
 allow mould
 ignore microbes / germs / decomposers
 do not accept viruses",2,2,10,10,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1Rlc-joryz9v3DxIj6NFzJbHwuEkAAKo-/view
Nov20,2H,2020,1,1.2,short answer,1,AO2,"4.7.2.3, 4.2.2.1","Cows’ milk is pH 6.6.
 As milk decays, lipids in the milk are broken down.
 One of the products of the breakdown of lipids causes the pH of milk to decrease.
 Name the product that causes the pH to decrease.",fatty acid(s),,2,2,10,10,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1Rlc-joryz9v3DxIj6NFzJbHwuEkAAKo-/view
Nov20,2H,2020,1,1.3,short answer,1,AO1,4.7.2.3,"A student investigated the effect of temperature on the time taken for different types of milk to decay.
 This is the method used.
 1. Put cows’ milk in six test tubes.
 2. Keep each test tube at a different temperature.
 3. Measure the pH of the milk in each tube every day for 12 days.
 4. Record the number of days taken to reach pH 5.
 5. Repeat steps 1 to 4 with goats’ milk and with almond milk.
 Give one way the pH can be measured.","any one from:
 • universal indicator (paper / solution)
 • pH meter","allow UI (paper / solution)
 ignore pH paper unqualified
 allow pH probe
 ignore datalogger unqualified
 ignore Cresol red
 ignore phenolphthalein / litmus",3,3,10,10,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1Rlc-joryz9v3DxIj6NFzJbHwuEkAAKo-/view
Nov20,2H,2020,1,1.4,short answer,2,AO1,4.7.2.3,"Give two control variables the student should have used in this investigation.
 1
 2","any two from:
 • volume of milk
 • exposure to air / oxygen
 • sterilise test tubes
 • treatment of milk before investigation
 • freshness / age of milk (at start)
 • time of day pH was measured","allow amount of milk
 allow bungs on test tubes
 allow example such as pasteurised or not
 allow starting pH of milk",3,3,10,10,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1Rlc-joryz9v3DxIj6NFzJbHwuEkAAKo-/view
Nov20,2H,2020,1,1.5,short answer,1,AO3,4.7.2.3,"The student improved the investigation to produce valid results.
 Figure 1 shows the results.
 Figure 1
 Which type of milk stays fresh the longest at 10 °C?",almond (milk),,4,4,10,10,TRUE,Figure 1,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,['Figure 1'],[],https://drive.google.com/file/d/1Rlc-joryz9v3DxIj6NFzJbHwuEkAAKo-/view
Nov20,2H,2020,1,1.6,short answer,2,AO2,4.7.2.3,"Describe the effect of temperature on the time taken for goats’ milk to reach pH 5.
 Use data from Figure 1 in your answer.","as temperature increases up to 15 °C the time taken (to reach pH 5) decreases
 above 15 °C the time taken (to reach pH 5) stays the same","allow converse
 if no other mark awarded allow 1 mark for as temperature increases the time taken (to reach 5 °C) decreases and then stays the same",5,5,10,10,TRUE,Figure 1,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,['Figure 1'],[],https://drive.google.com/file/d/1Rlc-joryz9v3DxIj6NFzJbHwuEkAAKo-/view
Nov20,2H,2020,1,1.7,short answer,1,AO2,"4.7.2.3, 4.1.1.6","The time taken for cows’ milk to reach pH 5 at 10 °C is less than the time taken for
 cows’ milk to reach pH 5 at 5 °C.
 Suggest one reason why.","any one from:
 • bacteria / microbes / microorganisms / fungi dividing faster (when warmer)
 • reactions (in the bacteria) are happening faster (to decay milk)
 • (because there is) more (kinetic) energy
 • enzyme activity is higher (at 10 °C than at 5 °C)","allow converse if clearly describing 5 °C
 allow number of bacteria / microbes / microorganisms / fungi increasing (when warmer)
 allow more bacteria microbes / microorganisms / fungi
 allow particles move faster
 allow more collisions between particles
 allow enzymes work faster
 ignore enzymes work better",5,5,10,10,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1Rlc-joryz9v3DxIj6NFzJbHwuEkAAKo-/view
Nov20,2H,2020,1,1.8,short answer,2,AO3,4.7.2.3,"Suggest two reasons why the different types of milk took different lengths of time to
 reach pH 5.
 1
 2","any two from:
 • different concentration / type of fat / lipid
 • different concentration / type of proteins / carbohydrate / sugar
 • different (amount / type of) bacteria present
 • may have been pasteurised by a different process
 • different starting pH","allow different amounts of fat / lipid
 allow different amounts of proteins / carbohydrate / sugar
 allow may have been treated in different ways (before the investigation)
 ignore different oxygen concentration",5,6,10,10,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1Rlc-joryz9v3DxIj6NFzJbHwuEkAAKo-/view
Nov20,2H,2020,1,1.9,multiple choice,1,AO3,4.7.2.3,"The student said:
 ‘The temperature milk is stored at affects how likely
 the milk is to cause food poisoning.’
 How can the investigation be developed to find out if the student is correct?
 Tick (ü) one box.
 Determine the types of bacteria present in the milk
 Record the pH every 12 hours
 Use more than three different types of milk",determine the types of bacteria present in the milk,,6,6,10,10,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1Rlc-joryz9v3DxIj6NFzJbHwuEkAAKo-/view
Nov20,2H,2020,2,2.1,calculation,2,AO2,4.7.3.2,"Figure 2 shows the human population from 1600 to 2010.
 Figure 2
 In 1900 the human population was 1.6 billion.
 Calculate how many times greater the human population was in the year 2000
 compared with the year 1900.
 Number of times greater =","6.0
 1.6
 3.75","allow a range of 5.9 to 6.1 for 6.0 
 do not accept if a unit is given
 if no other marks awarded, allow a correct answer using a value of 5.8 or 6.2 for 1 mark",8,8,11,11,TRUE,Figure 2,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,['Figure 2'],[],https://drive.google.com/file/d/1_n0KZ7EpZtcDX64VFbGeZMem5DFeKm3a/view
Nov20,2H,2020,2,2.2,calculation,2,AO2,4.7.3.2,"In 1950 the human population was 2.5 billion.
 Calculate the mean annual increase in the human population between
 1900 and 1950.
 Mean annual increase = ____ billion per year","2.5 / 50
 = 0.05
 0.018 (billion per year)","allow 
 0.9
 50",9,9,11,11,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1_n0KZ7EpZtcDX64VFbGeZMem5DFeKm3a/view
Nov20,2H,2020,2,2.3,calculation,2,AO2,4.7.3.2,"Predict the human population in 2050 if the current rate of population increase
 continues.
 You should draw an extrapolation line on Figure 2.
 Predicted human population =","view with Figure 2
 suitable extrapolation line on Figure 2
 reading taken at 2050 from student’s line","allow straight extrapolation
 allow a tolerance of ± ½ small square
 allow 1 mark for 10 billion if no extrapolation drawn",9,9,11,11,TRUE,Figure 2,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,['Figure 2'],[],https://drive.google.com/file/d/1_n0KZ7EpZtcDX64VFbGeZMem5DFeKm3a/view
Nov20,2H,2020,2,2.4,short answer,2,AO1,"4.7.5.1, 4.7.5.3","The increasing human population has caused a decline in fish stocks.
 Describe how fishing quotas can help to return fish stocks to a sustainable level.","fewer fish caught or limit the number of fish caught
 (remaining fish) can reproduce","allow a method of doing this, eg increase mesh size or do not catch young fish
 allow more fish (survive to) reproduce",9,10,11,11,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1_n0KZ7EpZtcDX64VFbGeZMem5DFeKm3a/view
Nov20,2H,2020,2,2.5,extended response,6,,,"Farming techniques have changed in recent years.
 Describe:
 • why more land is being used for farming
 • how increased farming has decreased biodiversity.","Level 2: Scientifically relevant facts, events or processes are identified and given in detail to form an accurate account. 4–6
 Level 1: Facts, events or processes are identified and simply stated but their relevance is not clear. 1–3
 No relevant content 0
 Indicative content
 human land use
 • increasing population requires more food
 • crops / livestock for food
 • farming crops for biofuels
 • peat use as compost
 • peat use as fuel
 • increased use of pesticide / insecticide / herbicide / fertilisers
 • use of free-range / organic methods increases land use (for same yield)
 link to biodiversity
 • deforestation
 • monocultures
 • loss of hedgerows (to make fields larger)
 • loss of habitat
 • consequence of loss of habitat eg (change in) migration
 • fertiliser run off polluting water
 • use of pesticide / insecticide / herbicide reduces insects / plants which damages food chains
 • more soil erosion
 link to atmospheric pollution
 • more carbon dioxide (from farm animals / machinery)
 • more methane (from cows)
 • climate change or global warming
 • example of impact on biodiversity
 • acid rain
 • desertification
 Answers referring to only land use or only biodiversity are level 1",,10,10,11,11,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1_n0KZ7EpZtcDX64VFbGeZMem5DFeKm3a/view
Nov20,2H,2020,2,2.6,multiple choice,1,AO1,4.7.5.4,"Genetic modification of crop plants can help meet the demands of the increasing
 human population.
 Golden rice is a genetically modified (GM) crop.
 What is the advantage of golden rice compared with non-GM rice?
 Tick (ü) one box.
 Golden rice contains protein-rich mycoprotein
 Golden rice has improved nutritional value
 Golden rice produces human insulin",golden rice has improved nutritional value,,11,11,11,11,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1_n0KZ7EpZtcDX64VFbGeZMem5DFeKm3a/view
Nov20,2H,2020,2,2.7,short answer,1,AO3,4.6.2.4,Suggest one reason why some people are concerned about the use of golden rice.,"any one from:
 • gene may contaminate / enter other breeds / species
 • reduction / extinction of population of wild / traditional rice
 • reduction / extinction of population of flowers / insects
 • high cost of seeds
 • may have too much vitamin A (in diet)","ignore references to religious beliefs
  allow decrease in
  biodiversity
 allow decrease in gene pool
 allow may harm (human) health
 allow may cause side effects (on humans)
 ignore may harm humans unqualified",11,12,11,11,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1_n0KZ7EpZtcDX64VFbGeZMem5DFeKm3a/view
Nov20,2H,2020,3,3.1,multiple choice,2,AO1,4.5.4.2,"This question is about plant hormones.
 Farmers can spray seeds with gibberellins to start germination.
 What are two other uses of gibberellins?
 Tick (ü) two boxes.
 To help in tissue culture
 To help roots form
 To increase fruit size
 To kill weeds
 To promote flower production","to increase fruit size
 to promote flower production",,12,12,12,12,FALSE,,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,[],[],https://drive.google.com/file/d/1VJgpTAMkaguAAWu8Cv6AY9_l7P0XurCx/view
Nov20,2H,2020,3,3.2,short answer,2,AO3,"4.5.4.1, RPA8","Students investigated the effect of light intensity on the height of seedlings.
 Figure 3 shows the equipment.
 Figure 3
 Describe two improvements the students should make to their investigation.
 1
 2","any two from:
 • keep temperature the same (for all dishes)
 • use equal numbers of seedlings (in each dish)
 • use seedlings of the same (initial) height
 • use more seedlings in each dish
 • give all dishes the same volume of water
 • use seed(ling)s of the same species
 • measure light intensity","allow move equal distance or away from radiator or turn off radiator or use heat shield between lamp and seedlings
 allow use seedlings of the same (initial) size
 allow give all dishes the same amount of water
 allow use seed(ling)s of the same type
 allow measure distance from lamp
 allow put lamp above each dish and use different light intensity or power for each
 allow same concentration of mineral ions or named example
 ignore nutrients / food
 do not accept keep the same light intensity",13,14,12,12,TRUE,Figure 3,FALSE,,AQA-84612H-QP-NOV20.PDF,AQA-84612H-W-MS-NOV20.PDF,['Figure 3'],[],https://drive.google.com/file/d/1VJgpTAMkaguAAWu8Cv6AY9_l7P0XurCx/view
